Protein_ID,Gene,Description,UniProt_Accession,Protein,logFC,FC,AveExpr,SE,P.Value,adj.P.Val,n_group1,n_group2,n_total,model_type
sp|Q13630|FCL_HUMAN,GFUS,GDP-L-fucose synthase,Q13630,262,0.44448109855987394,1.3608245737924722,11.484540483446978,0.23571200220046284,0.05933597865079388,0.7885857286096591,18,18,36,mixed_effects
sp|O14602|IF1AY_HUMAN / sp|P47813|IF1AX_HUMAN,EIF1AY / EIF1AX,"Eukaryotic translation initiation factor 1A, Y-chromosomal",O14602,1064,-0.421887734404084,0.746447275363586,11.050556427740093,0.2237399612679999,0.059346669327207745,0.7885857286096591,18,18,36,mixed_effects
sp|Q13526|PIN1_HUMAN,PIN1,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,Q13526,77,0.4610353368266208,1.3765293173662012,13.848885291810426,0.2447083421798292,0.05956231112646802,0.7885857286096591,18,18,36,mixed_effects
sp|P08238|HS90B_HUMAN,HSP90AB1,Heat shock protein HSP 90-beta,P08238,2802,0.16931643212805159,1.1245255434591874,20.151883894567007,0.08988174523201362,0.05959624837007259,0.7885857286096591,18,18,36,mixed_effects
sp|P54764|EPHA4_HUMAN,EPHA4,Ephrin type-A receptor 4,P54764,410,-0.14091103351178766,0.9069462557459846,17.723314419766215,0.07481867272412428,0.059650623374820036,0.7885857286096591,18,18,36,mixed_effects
sp|P62899|RL31_HUMAN,RPL31,Large ribosomal subunit protein eL31,P62899,3265,0.7461187137339547,1.6772743795541298,12.204529970084016,0.39638604369968583,0.0597948619134072,0.7885857286096591,18,18,36,mixed_effects
sp|P06702|S10A9_HUMAN,S100A9,Protein S100-A9,P06702,3185,-0.28321157722112383,0.8217596639888908,15.765434649760792,0.1505930967352693,0.060020747729468145,0.7885857286096591,18,18,36,mixed_effects
sp|Q8IW75|SPA12_HUMAN,SERPINA12,Serpin A12,Q8IW75,2224,-0.39443205607811777,0.7607888164423645,14.806568757619463,0.21003995756612262,0.06039613639052484,0.7885857286096591,18,18,36,mixed_effects
sp|O60938|KERA_HUMAN,KERA,Keratocan,O60938,116,-0.19495425767740032,0.8736005939994982,16.148379468042705,0.10410025041467767,0.06110223360364365,0.7885857286096591,18,18,36,mixed_effects
sp|P42892|ECE1_HUMAN,ECE1,Endothelin-converting enzyme 1,P42892,639,-0.37749341142530696,0.7697738613636904,11.299332154438513,0.20164616222413415,0.06119851098278778,0.7885857286096591,18,18,36,mixed_effects
sp|Q92985|IRF7_HUMAN,IRF7,Interferon regulatory factor 7,Q92985,908,0.34876552206784467,1.2734704842548543,11.526535432260651,0.18687000206654045,0.061991894606490766,0.7885857286096591,18,18,36,mixed_effects
sp|Q7Z3Y8|K1C27_HUMAN,KRT27,"Keratin, type I cytoskeletal 27",Q7Z3Y8,1849,-0.8270625088403407,0.5636757826971264,20.43673936031979,0.4437119366146739,0.0623269396042987,0.7885857286096591,18,18,36,mixed_effects
sp|Q01469|FABP5_HUMAN,FABP5,Fatty acid-binding protein 5,Q01469,2790,-0.31770699993255175,0.8023440996114946,16.037672359461716,0.1704869987763957,0.06238826087967627,0.7885857286096591,18,18,36,mixed_effects
sp|Q9NVS9|PNPO_HUMAN,PNPO,Pyridoxine-5'-phosphate oxidase,Q9NVS9,1426,-0.33519963699296046,0.7926744404606083,11.201723934270035,0.1798922268976039,0.06241502814724561,0.7885857286096591,18,18,36,mixed_effects
sp|Q8IZ52|CHSS2_HUMAN,CHPF,Chondroitin sulfate synthase 2,Q8IZ52,1307,-0.2135474981694114,0.8624139990696098,17.927458874533443,0.11462798892283763,0.06246772239909688,0.7885857286096591,18,18,36,mixed_effects
sp|Q9NRJ7|PCDBG_HUMAN,PCDHB16,Protocadherin beta-16,Q9NRJ7,3239,0.12357011074442686,1.0894274400400705,16.901770588849594,0.06639061785905619,0.06270766167621511,0.7885857286096591,18,18,36,mixed_effects
sp|P51693|APLP1_HUMAN,APLP1,Amyloid beta precursor like protein 1,P51693,8,-0.07288834424648867,0.950732679264624,29.32184269001315,0.03918666705580752,0.06288139746293439,0.7885857286096591,18,18,36,mixed_effects
sp|Q96EG1|ARSG_HUMAN,ARSG,Arylsulfatase G,Q96EG1,269,-0.13989901769132476,0.9075826798904526,13.633247268229377,0.0752445092615494,0.06299046063821807,0.7885857286096591,18,18,36,mixed_effects
sp|P01033|TIMP1_HUMAN,TIMP1,Metalloproteinase inhibitor 1,P01033,1170,-0.1813249690236053,0.8818926952915063,20.686556065299534,0.09755816836793878,0.06307897576390442,0.7885857286096591,18,18,36,mixed_effects
sp|Q9UM22|EPDR1_HUMAN,EPDR1,Mammalian ependymin-related protein 1,Q9UM22,1365,-0.16011928526354605,0.8949510713058436,17.43243868986633,0.08621550658127994,0.06328295831096956,0.7885857286096591,18,18,36,mixed_effects
sp|P20962|PTMS_HUMAN,PTMS,Parathymosin,P20962,820,-0.19049959067775205,0.8763022141887614,16.138843272066204,0.10264430679005077,0.0634650051024688,0.7885857286096591,18,18,36,mixed_effects
sp|Q9P2E7|PCD10_HUMAN,PCDH10,Protocadherin-10,Q9P2E7,2769,-0.07730753383710388,0.9478248993490692,19.4446215286696,0.04166403399474894,0.06352513741458143,0.7885857286096591,18,18,36,mixed_effects
sp|Q08J23|NSUN2_HUMAN,NSUN2,RNA cytosine C(5)-methyltransferase NSUN2,Q08J23,2613,-0.19570295995071585,0.8731473470942309,14.328399641187255,0.1055089455568145,0.0636180662879176,0.7885857286096591,18,18,36,mixed_effects
sp|O75381|PEX14_HUMAN,PEX14,Peroxisomal membrane protein PEX14,O75381,1488,0.33180019521920184,1.2585828551085396,11.788416211831963,0.17890001551499682,0.06364360216448818,0.7885857286096591,18,18,36,mixed_effects
sp|Q4KMG0|CDON_HUMAN,CDON,Cell adhesion molecule-related/down-regulated by oncogenes,Q4KMG0,29,0.4198025934288311,1.3377444962639102,12.136513909378808,0.22707149068493504,0.06449126408939125,0.7885857286096591,18,18,36,mixed_effects
sp|P04264|K2C1_HUMAN,KRT1,"Keratin, type II cytoskeletal 1",P04264,848,-0.8828897393872226,0.542280147592037,24.075842243334264,0.4776211109164833,0.06452789112258385,0.7885857286096591,18,18,36,mixed_effects
sp|Q15043|S39AE_HUMAN,SLC39A14,Metal cation symporter ZIP14,Q15043,884,0.142563472206217,1.1038647914153399,15.101024408240583,0.07713022854921689,0.06455207503337641,0.7885857286096591,18,18,36,mixed_effects
sp|Q96HD1|CREL1_HUMAN,CRELD1,Protein disulfide isomerase CRELD1,Q96HD1,281,-0.10694488700976731,0.92855232364074,18.46519730329802,0.05791944990558665,0.06482809847473434,0.7885857286096591,18,18,36,mixed_effects
sp|Q05996|ZP2_HUMAN,ZP2,Zona pellucida sperm-binding protein 2,Q05996,1529,-0.11072127414684606,0.9261249307651434,17.295705418065733,0.05997546550734785,0.06487631377147565,0.7885857286096591,18,18,36,mixed_effects
sp|O75056|SDC3_HUMAN,SDC3,Syndecan-3,O75056,117,0.2029663602434908,1.1510626513389473,13.4559426483365,0.109948867643473,0.06489121422611033,0.7885857286096591,18,18,36,mixed_effects
sp|P08949|NMB_HUMAN,NMB,Neuromedin-B,P08949,22,-0.2228195720026784,0.8568891133258941,16.493623211166465,0.1207954302030007,0.06509535962324273,0.7885857286096591,18,18,36,mixed_effects
sp|P20618|PSB1_HUMAN,PSMB1,Proteasome subunit beta type-1,P20618,2464,0.13858983040271747,1.1008285793416683,18.361031516240487,0.0751420292516359,0.06512899226119415,0.7885857286096591,18,18,36,mixed_effects
sp|O00299|CLIC1_HUMAN,CLIC1,Chloride intracellular channel protein 1,O00299,2381,0.1180231842187894,1.085246811740298,17.054100862738785,0.06404049534645455,0.06533687351486431,0.7885857286096591,18,18,36,mixed_effects
sp|Q9HCU0|CD248_HUMAN,CD248,Endosialin,Q9HCU0,791,-0.07823020993969862,0.9472189114138487,22.57953516991683,0.0424912144465967,0.06560816419968786,0.7885857286096591,18,18,36,mixed_effects
sp|Q3SXY8|AR13B_HUMAN,ARL13B,ADP-ribosylation factor-like protein 13B,Q3SXY8,300,-0.34079378728576093,0.7896067416757405,12.101122882409806,0.1855888812848601,0.0663157492850198,0.7885857286096591,18,18,36,mixed_effects
sp|P0DJI9|SAA2_HUMAN,SAA2,Serum amyloid A-2 protein,P0DJI9,1470,-0.25946790518514706,0.835395973376844,17.539733513765604,0.14137924605115743,0.06646693377521981,0.7885857286096591,18,18,36,mixed_effects
sp|P01833|PIGR_HUMAN,PIGR,Polymeric immunoglobulin receptor,P01833,168,0.350657805020237,1.2751419030039928,14.434929865943062,0.1911528240039018,0.06658915772778021,0.7885857286096591,18,18,36,mixed_effects
sp|Q13835|PKP1_HUMAN,PKP1,Plakophilin-1,Q13835,1785,-0.6225088062806036,0.6495404124485588,15.896412635214276,0.33968996352548564,0.066865154152649,0.7885857286096591,18,18,36,mixed_effects
sp|P02741|CRP_HUMAN,CRP,C-reactive protein,P02741,309,-0.4914165164189659,0.7113263359477142,16.003981733804437,0.2683959686760601,0.067109720732637,0.7885857286096591,18,18,36,mixed_effects
sp|P08833|IBP1_HUMAN,IGFBP1,Insulin-like growth factor-binding protein 1,P08833,21,0.24018991792754793,1.1811481388076301,17.559128407740094,0.13128112512531293,0.06731208609770159,0.7885857286096591,18,18,36,mixed_effects
sp|O75973|C1QRF_HUMAN,C1QL1,C1q-related factor,O75973,2562,-0.11901918570255293,0.9208134516715355,16.967147834200965,0.06506676209869562,0.06737180560794646,0.7885857286096591,18,18,36,mixed_effects
sp|Q9NPZ5|B3GA2_HUMAN,B3GAT2,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 2,Q9NPZ5,2445,-0.13427424994553705,0.9111280627593152,16.4395301840733,0.07343077920707158,0.0674621515202977,0.7885857286096591,18,18,36,mixed_effects
sp|O94772|LY6H_HUMAN,LY6H,Lymphocyte antigen 6H,O94772,3183,-0.11109274334959202,0.9258865001937352,19.916703038551475,0.06083987731561173,0.06785242236112031,0.7885857286096591,18,18,36,mixed_effects
sp|P48735|IDHP_HUMAN,IDH2,"Isocitrate dehydrogenase [NADP], mitochondrial",P48735,2676,-0.27234270894775814,0.8279739546294149,14.022196922302374,0.14941936288082994,0.06835286042738636,0.7885857286096591,18,18,36,mixed_effects
sp|O75487|GPC4_HUMAN,GPC4,Glypican-4,O75487,2606,0.11904836376441501,1.0860182625270258,19.60406461298319,0.06532629534562716,0.06839959938457707,0.7885857286096591,18,18,36,mixed_effects
sp|Q9BQT9|CSTN3_HUMAN,CLSTN3,Calsyntenin-3,Q9BQT9,395,-0.08653939037849057,0.9417790986050284,19.84687038983501,0.047520145330278395,0.06859020619929011,0.7885857286096591,18,18,36,mixed_effects
sp|P20810|ICAL_HUMAN,CAST,Calpastatin,P20810,1432,3.5657602224005225,11.841338176221512,8.397109506771649,1.9614967179032008,0.06908289906167987,0.7885857286096591,18,18,36,mixed_effects
sp|Q8IW45|NNRD_HUMAN,NAXD,ATP-dependent (S)-NAD(P)H-hydrate dehydratase,Q8IW45,2200,0.09037191697264137,1.0646446052203735,16.83969192563974,0.04976506155056983,0.0693747949468023,0.7885857286096591,18,18,36,mixed_effects
sp|Q9BVK6|TMED9_HUMAN,TMED9,Transmembrane emp24 domain-containing protein 9,Q9BVK6,282,-0.2711785914769224,0.8286423203577531,14.322533683347164,0.14941151675346762,0.06952731551667386,0.7885857286096591,18,18,36,mixed_effects
sp|P01619|KV320_HUMAN,IGKV3-20,Immunoglobulin kappa variable 3-20,P01619,1984,0.31133073090233165,1.240851724404812,18.028808167716768,0.17166615843691582,0.0697420355485984,0.7885857286096591,18,18,36,mixed_effects
sp|Q96CW9|NTNG2_HUMAN,NTNG2,Netrin-G2,Q96CW9,2538,0.20731045684299895,1.1545338375619294,16.80960138547398,0.11449891339394294,0.0702045182063243,0.7885857286096591,18,18,36,mixed_effects
sp|P39687|AN32A_HUMAN,ANP32A,Acidic leucine-rich nuclear phosphoprotein 32 family member A,P39687,1288,0.18327594844461595,1.1354592639475858,16.5154203812113,0.10142141850829985,0.07075083413912918,0.7885857286096591,18,18,36,mixed_effects
sp|P52569|CTR2_HUMAN,SLC7A2,Cationic amino acid transporter 2,P52569,2711,0.2206828520921755,1.1652850051658616,11.302574273355559,0.12213866847568994,0.07079001326601236,0.7885857286096591,18,18,36,mixed_effects
sp|Q9Y277|VDAC3_HUMAN,VDAC3,Voltage-dependent anion-selective channel protein 3,Q9Y277,2038,4.21165545443433,18.528259437180886,8.637521324544878,2.3330879698837115,0.07104573420782986,0.7885857286096591,18,18,36,mixed_effects
sp|Q96NN9|AIFM3_HUMAN,AIFM3,Apoptosis-inducing factor 3,Q96NN9,579,-0.3053595580455559,0.8092405071157588,13.465186038368767,0.1691744134002342,0.07107492081052293,0.7885857286096591,18,18,36,mixed_effects
sp|Q5T4F7|SFRP5_HUMAN,SFRP5,Secreted frizzled-related protein 5,Q5T4F7,2714,0.1417212456779591,1.1032205576287055,16.105125361011527,0.07854074788236451,0.07116399544609531,0.7885857286096591,18,18,36,mixed_effects
sp|O95631|NET1_HUMAN,NTN1,Netrin-1,O95631,357,0.4698959191447967,1.3850095452763576,12.270240426334407,0.2606411564704385,0.07141237181567203,0.7885857286096591,18,18,36,mixed_effects
sp|O00592|PODXL_HUMAN,PODXL,Podocalyxin,O00592,1930,0.28871856373474714,1.2215547814875707,16.128566534698138,0.16040297785738059,0.07186732884966904,0.7885857286096591,18,18,36,mixed_effects
sp|Q9NZD4|AHSP_HUMAN,AHSP,Alpha-hemoglobin-stabilizing protein,Q9NZD4,1485,0.2747532262787679,1.2097871368144753,12.930914003159092,0.15276692352558405,0.0720958246784853,0.7885857286096591,18,18,36,mixed_effects
sp|Q9NR34|MA1C1_HUMAN,MAN1C1,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IC",Q9NR34,1827,0.3115022958242638,1.2409992949459911,21.05648342542146,0.1732214877132506,0.07213122207975259,0.7885857286096591,18,18,36,mixed_effects
sp|P32942|ICAM3_HUMAN,ICAM3,Intercellular adhesion molecule 3,P32942,944,0.3599450511715644,1.2833770158488542,14.513223768301874,0.20023285704017046,0.07223529638951239,0.7885857286096591,18,18,36,mixed_effects
sp|Q86YT9|JAML_HUMAN,JAML,Junctional adhesion molecule-like,Q86YT9,1743,0.6391270685577229,1.557386546348538,14.172884103702776,0.35564690689098605,0.07232241814611294,0.7885857286096591,18,18,36,mixed_effects
sp|Q9H5K3|SG196_HUMAN,POMK,Protein O-mannose kinase,Q9H5K3,1439,-0.5553230031904304,0.6805046838493637,15.861471217510937,0.3090407102461059,0.07234751434619595,0.7885857286096591,18,18,36,mixed_effects
sp|Q9Y4E6|WDR7_HUMAN,WDR7,WD repeat-containing protein 7,Q9Y4E6,54,-0.4090930432456731,0.7530966625411224,13.376867179551606,0.22790680669220048,0.07265347257162924,0.7885857286096591,18,18,36,mixed_effects
sp|P20073|ANXA7_HUMAN,ANXA7,Annexin A7,P20073,1613,-0.2248220248670689,0.8557005809295716,15.571535190101411,0.12545382864699237,0.07312177650674634,0.7885857286096591,18,18,36,mixed_effects
sp|P20702|ITAX_HUMAN,ITGAX,Integrin alpha-X,P20702,2501,0.2904418498327839,1.2230147893675627,13.722927958919795,0.16211105509711815,0.0731934208391491,0.7885857286096591,18,18,36,mixed_effects
sp|P28300|LYOX_HUMAN,LOX,Protein-lysine 6-oxidase,P28300,1970,0.42562353058630714,1.343152885970327,15.233102400603528,0.23789793537179452,0.07359848583565332,0.7885857286096591,18,18,36,mixed_effects
sp|O43490|PROM1_HUMAN,PROM1,Prominin-1,O43490,696,0.25003429195416027,1.1892353820441839,14.091695475153985,0.13994202681705517,0.07398613626969523,0.7885857286096591,18,18,36,mixed_effects
sp|P27635|RL10_HUMAN,RPL10,Large ribosomal subunit protein uL16,P27635,850,0.7108125529890317,1.6367256922692344,10.3077627469332,0.3981319469466731,0.07420143587991762,0.7885857286096591,18,18,36,mixed_effects
sp|A6NHG4|DDTL_HUMAN / sp|P30046|DOPD_HUMAN,DDTL / DDT,D-dopachrome decarboxylase-like protein,A6NHG4,2274,1.9780179477426174,3.9395147805241573,9.9779220647681,1.1080062206041748,0.07422811476497147,0.7885857286096591,18,18,36,mixed_effects
sp|Q01518|CAP1_HUMAN,CAP1,Adenylyl cyclase-associated protein 1,Q01518,1144,0.22900878203392638,1.1720294180795636,14.461722895205952,0.12830031545688345,0.07427052241080452,0.7885857286096591,18,18,36,mixed_effects
sp|P31025|LCN1_HUMAN,LCN1,Lipocalin-1,P31025,1522,0.5968653344536652,1.5124268161724403,12.975647316073799,0.334938464771789,0.07474680214036562,0.7885857286096591,18,18,36,mixed_effects
sp|A0A075B6I1|LV460_HUMAN,IGLV4-60,Immunoglobulin lambda variable 4-60,A0A075B6I1,2361,1.868826639054843,3.652354089825572,9.746011877905175,1.0489309881186548,0.0748065206886555,0.7885857286096591,18,18,36,mixed_effects
sp|P08631|HCK_HUMAN,HCK,Tyrosine-protein kinase HCK,P08631,1839,0.2576264091049156,1.19551017517407,15.216544394277204,0.1446473032517734,0.07490165205298259,0.7885857286096591,18,18,36,mixed_effects
sp|Q8WWV6|FCAMR_HUMAN,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,Q8WWV6,1482,0.4746402512819259,1.3895716746983737,12.077042363671811,0.26666274217068514,0.07508788586462024,0.7885857286096591,18,18,36,mixed_effects
sp|Q9UK28|TM59L_HUMAN,TMEM59L,Transmembrane protein 59-like,Q9UK28,195,0.2014145628067368,1.1498252063369347,16.702108007748425,0.11318903779242549,0.07516553843415037,0.7885857286096591,18,18,36,mixed_effects
sp|Q9NQX5|NPDC1_HUMAN,NPDC1,Neural proliferation differentiation and control protein 1,Q9NQX5,2654,1.952675197653848,3.870916527459567,9.95410966952506,1.0977078066210086,0.07526171816756042,0.7885857286096591,18,18,36,mixed_effects
sp|Q9GZM5|YIPF3_HUMAN,YIPF3,Protein YIPF3,Q9GZM5,372,-0.21711048438612346,0.8602867456600999,17.36768109103664,0.12206331383080525,0.0752937056913112,0.7885857286096591,18,18,36,mixed_effects
sp|Q9P0K9|FRS1L_HUMAN,FRRS1L,DOMON domain-containing protein FRRS1L,Q9P0K9,1804,-0.11224981817667154,0.925144215487073,17.88524564432355,0.06313256513032964,0.0754035495384606,0.7885857286096591,18,18,36,mixed_effects
sp|O94779|CNTN5_HUMAN,CNTN5,Contactin-5,O94779,3170,0.2694438836820941,1.2053431139678377,12.432634861592287,0.1518542856303172,0.07600393375207637,0.7924113833781296,18,18,36,mixed_effects
sp|P15559|NQO1_HUMAN,NQO1,NAD(P)H dehydrogenase [quinone] 1,P15559,1665,0.34102371961563643,1.266655078862128,13.390860827325401,0.1924549314026432,0.07640009379428203,0.7924481427449727,18,18,36,mixed_effects
sp|Q96MK2|RIPR3_HUMAN,RIPOR3,RIPOR family member 3,Q96MK2,1659,0.9681782028234592,1.956368584153336,13.127571571579782,0.546528407267038,0.0764766413661519,0.7924481427449727,18,18,36,mixed_effects
sp|Q92932|PTPR2_HUMAN,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,Q92932,3235,-0.323400296372024,0.7991840545408713,20.379302432915217,0.1828622051257208,0.07696960072374315,0.7926932150831998,18,18,36,mixed_effects
sp|P62834|RAP1A_HUMAN,RAP1A,Ras-related protein Rap-1A,P62834,380,0.20056226104971686,1.1491461240666976,15.034059717814328,0.11342384550639166,0.07701831395509771,0.7926932150831998,18,18,36,mixed_effects
sp|Q9NYX4|CALY_HUMAN,CALY,Neuron-specific vesicular protein calcyon,Q9NYX4,534,-0.14245609191764125,0.9059754789642467,16.731619265971595,0.08066593177109427,0.0773957315466599,0.7926932150831998,18,18,36,mixed_effects
sp|P35813|PPM1A_HUMAN,PPM1A,Protein phosphatase 1A,P35813,2010,0.11066739323662625,1.0797276048602364,15.746618956517207,0.06267956332247156,0.07746202586327404,0.7926932150831998,18,18,36,mixed_effects
sp|Q8NHL6|LIRB1_HUMAN,LILRB1,Leukocyte immunoglobulin-like receptor subfamily B member 1,Q8NHL6,414,0.24334866758170956,1.1837370703352965,15.865793622627903,0.13801730622328873,0.07787097437992435,0.7926932150831998,18,18,36,mixed_effects
sp|P56705|WNT4_HUMAN,WNT4,Protein Wnt-4,P56705,156,0.38992746722244725,1.310327524319485,18.427504954960998,0.22117848797332015,0.07790827335927245,0.7926932150831998,18,18,36,mixed_effects
sp|P23435|CBLN1_HUMAN,CBLN1,Cerebellin-1,P23435,1090,-0.13027138189674914,0.9136595677583187,18.589535675676508,0.07397367167352141,0.07822983221325105,0.7927499515305673,18,18,36,mixed_effects
sp|P01705|LV223_HUMAN,IGLV2-23,Immunoglobulin lambda variable 2-23,P01705,3096,1.5781032791724459,2.9857705032884585,9.869499671577529,0.8973372987786358,0.07863677809982339,0.7927499515305673,18,18,36,mixed_effects
sp|P23515|OMGP_HUMAN,OMG,Oligodendrocyte-myelin glycoprotein,P23515,1545,0.1117563448609642,1.0805428949566966,20.430292822308047,0.06358762137859303,0.078829675109638,0.7927499515305673,18,18,36,mixed_effects
sp|Q9C0C2|TB182_HUMAN,TNKS1BP1,182 kDa tankyrase-1-binding protein,Q9C0C2,621,1.8598463942548111,3.6296901425427195,9.784617276006886,1.0595867405014912,0.07921546275790319,0.7927499515305673,18,18,36,mixed_effects
sp|Q9Y5E4|PCDB5_HUMAN,PCDHB5,Protocadherin beta-5,Q9Y5E4,1857,0.09275774880373265,1.0664066993335648,17.068073028193133,0.0528532108926562,0.0792581307619472,0.7927499515305673,18,18,36,mixed_effects
sp|P05089|ARGI1_HUMAN,ARG1,Arginase-1,P05089,505,-0.5663205008098111,0.6753369966295071,16.066059045645435,0.3229375225574264,0.07948990627167468,0.7927499515305673,18,18,36,mixed_effects
sp|P50151|GBG10_HUMAN,GNG10,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10,P50151,93,0.4106846526855882,1.3293165116260917,12.521037907085374,0.23423998283317726,0.07955661147686865,0.7927499515305673,18,18,36,mixed_effects
sp|Q8IWK6|AGRA3_HUMAN,ADGRA3,Adhesion G protein-coupled receptor A3,Q8IWK6,2403,0.2420851101023403,1.182700770231316,14.83173968042439,0.13825239981183496,0.07993948367809296,0.7942222819547001,18,18,36,mixed_effects
sp|P24592|IBP6_HUMAN,IGFBP6,Insulin-like growth factor-binding protein 6,P24592,1716,-0.1492002681531498,0.9017501929649125,18.463244160787184,0.08532300298885484,0.08035113445013287,0.7943657233684771,18,18,36,mixed_effects
sp|Q9HCU4|CELR2_HUMAN,CELSR2,Cadherin EGF LAG seven-pass G-type receptor 2,Q9HCU4,384,-0.12181156634099909,0.9190329126054742,19.66730494963479,0.06972466673217327,0.08063093577253952,0.7943657233684771,18,18,36,mixed_effects
sp|P01920|DQB1_HUMAN,HLA-DQB1,"HLA class II histocompatibility antigen, DQ beta 1 chain",P01920,418,0.4133104989800977,1.3317382010787502,11.445336033564551,0.2366002196396302,0.08065939701462038,0.7943657233684771,18,18,36,mixed_effects
sp|P11021|BIP_HUMAN,HSPA5,Endoplasmic reticulum chaperone BiP,P11021,2498,-0.05459384979967708,0.9628654726343833,21.52126488897475,0.03129663554562791,0.08108937195329297,0.7962787745878595,18,18,36,mixed_effects
sp|Q13045|FLII_HUMAN,FLII,Protein flightless-1 homolog,Q13045,346,1.8037789460056637,3.4913353708342676,7.547249776954629,1.0360312968373715,0.08167538018059305,0.7971216354878122,18,18,36,mixed_effects
sp|O43548|TGM5_HUMAN,TGM5,Protein-glutamine gamma-glutamyltransferase 5,O43548,70,-0.4395273121805278,0.7373761646418715,11.467095263509277,0.2526179340903708,0.08187840805410276,0.7971216354878122,18,18,36,mixed_effects
sp|Q6UX15|LAYN_HUMAN,LAYN,Layilin,Q6UX15,1720,0.5178444739576282,1.4318143798004437,13.784107776091512,0.29763525118841844,0.08188312833459765,0.7971216354878122,18,18,36,mixed_effects
sp|P06310|KV230_HUMAN,IGKV2-30,Immunoglobulin kappa variable 2-30,P06310,833,0.3084244923944208,1.2383546053796843,17.70157729671746,0.17848194686475358,0.08398050189796616,0.8042756335003711,18,18,36,mixed_effects
sp|Q8IXL6|FA20C_HUMAN,FAM20C,Extracellular serine/threonine protein kinase FAM20C,Q8IXL6,2049,-0.055071543132645534,0.9625467093032367,18.81921210709475,0.03193027874986242,0.08457369434642087,0.8042756335003711,18,18,36,mixed_effects
sp|P11226|MBL2_HUMAN,MBL2,Mannose-binding protein C,P11226,3342,0.5523939877656884,1.466517195902462,14.088216516168053,0.32060047611945086,0.08488888185469233,0.8042756335003711,18,18,36,mixed_effects
sp|Q7Z3Z0|K1C25_HUMAN,KRT25,"Keratin, type I cytoskeletal 25",Q7Z3Z0,3268,-0.7370612648524482,0.599960212999371,20.502512096152014,0.4280012316792768,0.08505125964025782,0.8042756335003711,18,18,36,mixed_effects
sp|Q9Y240|CLC11_HUMAN,CLEC11A,C-type lectin domain family 11 member A,Q9Y240,1083,-0.06153709652934633,0.9582426308580697,23.653395075032762,0.0357430013750439,0.08513213756612034,0.8042756335003711,18,18,36,mixed_effects
sp|Q03591|FHR1_HUMAN,CFHR1,Complement factor H-related protein 1,Q03591,2692,-0.12257015503648486,0.9185497996117773,18.005522729076954,0.07119554205483619,0.08514223277404895,0.8042756335003711,18,18,36,mixed_effects
sp|Q3SY84|K2C71_HUMAN,KRT71,"Keratin, type II cytoskeletal 71",Q3SY84,824,-0.8862286399031606,0.5410265729795077,19.29875347689294,0.5156497782736124,0.0856755957101318,0.8042756335003711,18,18,36,mixed_effects
sp|A0A075B6I4|LVX54_HUMAN,IGLV10-54,Immunoglobulin lambda variable 10-54,A0A075B6I4,2110,0.3737291258703337,1.2956976680498618,11.762321655548373,0.21755991392842938,0.08582915502538233,0.8042756335003711,18,18,36,mixed_effects
sp|A0A075B6I0|LV861_HUMAN,IGLV8-61,Immunoglobulin lambda variable 8-61,A0A075B6I0,2155,0.36590637164656836,1.288690994007616,15.747396886121756,0.2132587516273258,0.08620122501180644,0.8042756335003711,18,18,36,mixed_effects
sp|Q02985|FHR3_HUMAN,CFHR3,Complement factor H-related protein 3,Q02985,1260,0.1674067351522398,1.1230379925425777,19.04893748648486,0.09765538596050624,0.0864809610323249,0.8042756335003711,18,18,36,mixed_effects
sp|Q96KP4|CNDP2_HUMAN,CNDP2,Cytosolic non-specific dipeptidase,Q96KP4,178,0.1928891471473767,1.1430505030769604,15.787629257029579,0.11262614984230383,0.08677699521636219,0.8042756335003711,18,18,36,mixed_effects
sp|P17948|VGFR1_HUMAN,FLT1,Vascular endothelial growth factor receptor 1,P17948,2296,0.14467100950661077,1.1054785325403145,15.070278635512349,0.08451698581804472,0.08694480260719537,0.8042756335003711,18,18,36,mixed_effects
sp|Q86VZ4|LRP11_HUMAN,LRP11,Low-density lipoprotein receptor-related protein 11,Q86VZ4,1721,-0.10528599062060204,0.9296206423070744,18.850464986047314,0.061557066907623414,0.087195583334446,0.8042756335003711,18,18,36,mixed_effects
sp|Q7Z5A8|TAFA3_HUMAN,TAFA3,Chemokine-like protein TAFA-3,Q7Z5A8,2829,0.320607955040443,1.2488567091485687,12.67574335052315,0.18751642971758234,0.0873103965462614,0.8042756335003711,18,18,36,mixed_effects
sp|P61769|B2MG_HUMAN,B2M,Beta-2-microglobulin,P61769,2162,-0.17820763792502053,0.8838003221482713,16.22582593921411,0.1043331080056788,0.08762444626147971,0.8042756335003711,18,18,36,mixed_effects
sp|Q04756|HGFA_HUMAN,HGFAC,Hepatocyte growth factor activator,Q04756,2726,0.2216137152522122,1.166037119002387,16.815256267089072,0.12983130456659112,0.08783396643971149,0.8042756335003711,18,18,36,mixed_effects
